vector_class,lambda_index,lambda_m,gap_index,gap_m,harmonic,quadrature,value_N_m
YUKAWA,GRID_06,+1.00000000000000005e-04,8,+4.64158883361277732e-04,6,IM,+2.29953276856331763e-22
YUKAWA,GRID_06,+1.00000000000000005e-04,9,+5.62341325190349097e-04,2,RE,-3.54172331628673590e-37
YUKAWA,GRID_06,+1.00000000000000005e-04,9,+5.62341325190349097e-04,2,IM,+2.91210410751613711e-23
YUKAWA,GRID_06,+1.00000000000000005e-04,9,+5.62341325190349097e-04,4,RE,-3.74020912967497813e-37
YUKAWA,GRID_06,+1.00000000000000005e-04,9,+5.62341325190349097e-04,4,IM,+5.78312637722044662e-23
YUKAWA,GRID_06,+1.00000000000000005e-04,9,+5.62341325190349097e-04,6,RE,-4.04166388920750871e-37
YUKAWA,GRID_06,+1.00000000000000005e-04,9,+5.62341325190349097e-04,6,IM,+8.57295881034663926e-23
YUKAWA,GRID_06,+1.00000000000000005e-04,10,+6.81292069057960856e-04,2,RE,-1.28371072272504852e-37
YUKAWA,GRID_06,+1.00000000000000005e-04,10,+6.81292069057960856e-04,2,IM,+8.81400878489929682e-24
YUKAWA,GRID_06,+1.00000000000000005e-04,10,+6.81292069057960856e-04,4,RE,-1.18717091434445984e-37
YUKAWA,GRID_06,+1.00000000000000005e-04,10,+6.81292069057960856e-04,4,IM,+1.75022863899893545e-23
YUKAWA,GRID_06,+1.00000000000000005e-04,10,+6.81292069057960856e-04,6,RE,-1.33971717814745248e-37
YUKAWA,GRID_06,+1.00000000000000005e-04,10,+6.81292069057960856e-04,6,IM,+2.59421150283330005e-23
YUKAWA,GRID_06,+1.00000000000000005e-04,11,+8.25404185268018118e-04,2,RE,+9.92498273574908807e-39
YUKAWA,GRID_06,+1.00000000000000005e-04,11,+8.25404185268018118e-04,2,IM,+2.07198207911806215e-24
YUKAWA,GRID_06,+1.00000000000000005e-04,11,+8.25404185268018118e-04,4,RE,+9.70002725959344095e-39
YUKAWA,GRID_06,+1.00000000000000005e-04,11,+8.25404185268018118e-04,4,IM,+4.11401175895463632e-24
YUKAWA,GRID_06,+1.00000000000000005e-04,11,+8.25404185268018118e-04,6,RE,+8.48854599996208967e-39
YUKAWA,GRID_06,+1.00000000000000005e-04,11,+8.25404185268018118e-04,6,IM,+6.09686401781290635e-24
YUKAWA,GRID_06,+1.00000000000000005e-04,12,+1.00000000000000002e-03,2,RE,+3.59272110076378808e-39
YUKAWA,GRID_06,+1.00000000000000005e-04,12,+1.00000000000000002e-03,2,IM,+3.58627670083881116e-25
YUKAWA,GRID_06,+1.00000000000000005e-04,12,+1.00000000000000002e-03,4,RE,+3.55640829758609521e-39
YUKAWA,GRID_06,+1.00000000000000005e-04,12,+1.00000000000000002e-03,4,IM,+7.11988073040937653e-25
YUKAWA,GRID_06,+1.00000000000000005e-04,12,+1.00000000000000002e-03,6,RE,+3.06368619993278235e-39
YUKAWA,GRID_06,+1.00000000000000005e-04,12,+1.00000000000000002e-03,6,IM,+1.05494388030415336e-24
YUKAWA,GRID_06,+1.00000000000000005e-04,13,+1.21152765862858765e-03,2,RE,+6.10912765934742177e-40
YUKAWA,GRID_06,+1.00000000000000005e-04,13,+1.21152765862858765e-03,2,IM,+4.28395458228883242e-26
YUKAWA,GRID_06,+1.00000000000000005e-04,13,+1.21152765862858765e-03,4,RE,+6.02208907723942065e-40
YUKAWA,GRID_06,+1.00000000000000005e-04,13,+1.21152765862858765e-03,4,IM,+8.50378878961857860e-26
YUKAWA,GRID_06,+1.00000000000000005e-04,13,+1.21152765862858765e-03,6,RE,+4.95269993784658489e-40
YUKAWA,GRID_06,+1.00000000000000005e-04,13,+1.21152765862858765e-03,6,IM,+1.25969939105535419e-25
YUKAWA,GRID_06,+1.00000000000000005e-04,14,+1.46779926762206914e-03,2,RE,+1.57417040587684421e-41
YUKAWA,GRID_06,+1.00000000000000005e-04,14,+1.46779926762206914e-03,2,IM,+3.26551186770432961e-27
YUKAWA,GRID_06,+1.00000000000000005e-04,14,+1.46779926762206914e-03,4,RE,+1.45739386031826834e-41
YUKAWA,GRID_06,+1.00000000000000005e-04,14,+1.46779926762206914e-03,4,IM,+6.48103825232291231e-27
YUKAWA,GRID_06,+1.00000000000000005e-04,14,+1.46779926762206914e-03,6,RE,+8.46966939582729031e-42
YUKAWA,GRID_06,+1.00000000000000005e-04,14,+1.46779926762206914e-03,6,IM,+9.59787826355429612e-27
YUKAWA,GRID_06,+1.00000000000000005e-04,15,+1.77827941003892275e-03,2,RE,+8.35702434868445532e-43
YUKAWA,GRID_06,+1.00000000000000005e-04,15,+1.77827941003892275e-03,2,IM,+1.44456304289852599e-28
YUKAWA,GRID_06,+1.00000000000000005e-04,15,+1.77827941003892275e-03,4,RE,+8.73054451391944285e-43
YUKAWA,GRID_06,+1.00000000000000005e-04,15,+1.77827941003892275e-03,4,IM,+2.86641991471093401e-28
YUKAWA,GRID_06,+1.00000000000000005e-04,15,+1.77827941003892275e-03,6,RE,+5.36420430249796093e-43
YUKAWA,GRID_06,+1.00000000000000005e-04,15,+1.77827941003892275e-03,6,IM,+4.24346349881943439e-28
YUKAWA,GRID_06,+1.00000000000000005e-04,16,+2.15443469003188210e-03,2,RE,+3.55368255443917113e-44
YUKAWA,GRID_06,+1.00000000000000005e-04,16,+2.15443469003188210e-03,2,IM,+3.30573843036252553e-30
YUKAWA,GRID_06,+1.00000000000000005e-04,16,+2.15443469003188210e-03,4,RE,+3.50310635186441769e-44
YUKAWA,GRID_06,+1.00000000000000005e-04,16,+2.15443469003188210e-03,4,IM,+6.55786920901065814e-30
YUKAWA,GRID_06,+1.00000000000000005e-04,16,+2.15443469003188210e-03,6,RE,+3.26763067562604762e-44
YUKAWA,GRID_06,+1.00000000000000005e-04,16,+2.15443469003188210e-03,6,IM,+9.70424339356402721e-30
YUKAWA,GRID_06,+1.00000000000000005e-04,17,+2.61015721568253574e-03,2,RE,+7.74008296791697825e-46
YUKAWA,GRID_06,+1.00000000000000005e-04,17,+2.61015721568253574e-03,2,IM,+3.40465067654986688e-32
YUKAWA,GRID_06,+1.00000000000000005e-04,17,+2.61015721568253574e-03,4,RE,+7.49926821361998786e-46
YUKAWA,GRID_06,+1.00000000000000005e-04,17,+2.61015721568253574e-03,4,IM,+6.75203526811908718e-32
YUKAWA,GRID_06,+1.00000000000000005e-04,17,+2.61015721568253574e-03,6,RE,+7.41267067202828971e-46
YUKAWA,GRID_06,+1.00000000000000005e-04,17,+2.61015721568253574e-03,6,IM,+9.98650337222171999e-32
YUKAWA,GRID_06,+1.00000000000000005e-04,18,+3.16227766016837939e-03,2,RE,+2.83633641211106388e-48
YUKAWA,GRID_06,+1.00000000000000005e-04,18,+3.16227766016837939e-03,2,IM,+1.33323453518605522e-34
YUKAWA,GRID_06,+1.00000000000000005e-04,18,+3.16227766016837939e-03,4,RE,+2.74997421335142536e-48
YUKAWA,GRID_06,+1.00000000000000005e-04,18,+3.16227766016837939e-03,4,IM,+2.64306972759004675e-34
YUKAWA,GRID_06,+1.00000000000000005e-04,18,+3.16227766016837939e-03,6,RE,+2.66657192037497225e-48
YUKAWA,GRID_06,+1.00000000000000005e-04,18,+3.16227766016837939e-03,6,IM,+3.90679483020194793e-34
YUKAWA,GRID_06,+1.00000000000000005e-04,19,+3.83118684955728508e-03,2,RE,+4.28346817867612851e-51
YUKAWA,GRID_06,+1.00000000000000005e-04,19,+3.83118684955728508e-03,2,IM,+1.61832537499272415e-37
YUKAWA,GRID_06,+1.00000000000000005e-04,19,+3.83118684955728508e-03,4,RE,+4.21956367267184482e-51
YUKAWA,GRID_06,+1.00000000000000005e-04,19,+3.83118684955728508e-03,4,IM,+3.20681538636919129e-37
YUKAWA,GRID_06,+1.00000000000000005e-04,19,+3.83118684955728508e-03,6,RE,+3.87345451043868208e-51
YUKAWA,GRID_06,+1.00000000000000005e-04,19,+3.83118684955728508e-03,6,IM,+4.73655654059430535e-37
YUKAWA,GRID_06,+1.00000000000000005e-04,20,+4.64158883361277721e-03,2,RE,-6.63624983736581692e-56
YUKAWA,GRID_06,+1.00000000000000005e-04,20,+4.64158883361277721e-03,2,IM,+4.75464941628876954e-41
YUKAWA,GRID_06,+1.00000000000000005e-04,20,+4.64158883361277721e-03,4,RE,-8.75021710920878216e-56
YUKAWA,GRID_06,+1.00000000000000005e-04,20,+4.64158883361277721e-03,4,IM,+9.41654570939101590e-41
YUKAWA,GRID_06,+1.00000000000000005e-04,20,+4.64158883361277721e-03,6,RE,-1.72830575757794795e-56
YUKAWA,GRID_06,+1.00000000000000005e-04,20,+4.64158883361277721e-03,6,IM,+1.38959668526229444e-40
YUKAWA,GRID_06,+1.00000000000000005e-04,21,+5.62341325190349097e-03,2,RE,-1.20137703129057390e-58
YUKAWA,GRID_06,+1.00000000000000005e-04,21,+5.62341325190349097e-03,2,IM,+2.50581806989650435e-45
YUKAWA,GRID_06,+1.00000000000000005e-04,21,+5.62341325190349097e-03,4,RE,-1.16780431364738035e-58
YUKAWA,GRID_06,+1.00000000000000005e-04,21,+5.62341325190349097e-03,4,IM,+4.95950033727941638e-45
YUKAWA,GRID_06,+1.00000000000000005e-04,21,+5.62341325190349097e-03,6,RE,-1.17580202707915429e-58
YUKAWA,GRID_06,+1.00000000000000005e-04,21,+5.62341325190349097e-03,6,IM,+7.31072714735091601e-45
YUKAWA,GRID_06,+1.00000000000000005e-04,22,+6.81292069057960834e-03,2,RE,-4.08169105579945827e-65
YUKAWA,GRID_06,+1.00000000000000005e-04,22,+6.81292069057960834e-03,2,IM,+1.64803852929043650e-50
YUKAWA,GRID_06,+1.00000000000000005e-04,22,+6.81292069057960834e-03,4,RE,-4.37938511071940082e-65
YUKAWA,GRID_06,+1.00000000000000005e-04,22,+6.81292069057960834e-03,4,IM,+3.25919801520106560e-50
YUKAWA,GRID_06,+1.00000000000000005e-04,22,+6.81292069057960834e-03,6,RE,-6.82421256976046093e-65
YUKAWA,GRID_06,+1.00000000000000005e-04,22,+6.81292069057960834e-03,6,IM,+4.79798033139047908e-50
YUKAWA,GRID_06,+1.00000000000000005e-04,23,+8.25404185268018183e-03,2,RE,-2.94609158085738150e-70
YUKAWA,GRID_06,+1.00000000000000005e-04,23,+8.25404185268018183e-03,2,IM,+8.71554279600075112e-57
YUKAWA,GRID_06,+1.00000000000000005e-04,23,+8.25404185268018183e-03,4,RE,-2.96531853690496085e-70
YUKAWA,GRID_06,+1.00000000000000005e-04,23,+8.25404185268018183e-03,4,IM,+1.72194703084162298e-56
YUKAWA,GRID_06,+1.00000000000000005e-04,23,+8.25404185268018183e-03,6,RE,-3.05127607248332596e-70
YUKAWA,GRID_06,+1.00000000000000005e-04,23,+8.25404185268018183e-03,6,IM,+2.53087594237907771e-56
YUKAWA,GRID_06,+1.00000000000000005e-04,24,+1.00000000000000002e-02,2,RE,-3.76175266560937043e-78
YUKAWA,GRID_06,+1.00000000000000005e-04,24,+1.00000000000000002e-02,2,IM,+2.17633923854641461e-64
YUKAWA,GRID_06,+1.00000000000000005e-04,24,+1.00000000000000002e-02,4,RE,-3.56529493502120160e-78
YUKAWA,GRID_06,+1.00000000000000005e-04,24,+1.00000000000000002e-02,4,IM,+4.29482416149216794e-64
YUKAWA,GRID_06,+1.00000000000000005e-04,24,+1.00000000000000002e-02,6,RE,-3.77965459661788551e-78
YUKAWA,GRID_06,+1.00000000000000005e-04,24,+1.00000000000000002e-02,6,IM,+6.30017059555495342e-64
YUKAWA,GRID_07,+1.46779926762206892e-04,0,+1.00000000000000005e-04,2,RE,+1.07142673920305230e-34
YUKAWA,GRID_07,+1.46779926762206892e-04,0,+1.00000000000000005e-04,2,IM,+2.29756046616161641e-20
YUKAWA,GRID_07,+1.46779926762206892e-04,0,+1.00000000000000005e-04,4,RE,+9.09249714456389618e-35
YUKAWA,GRID_07,+1.46779926762206892e-04,0,+1.00000000000000005e-04,4,IM,+4.54957200067275435e-20
YUKAWA,GRID_07,+1.46779926762206892e-04,0,+1.00000000000000005e-04,6,RE,+1.01528707708762909e-34
YUKAWA,GRID_07,+1.46779926762206892e-04,0,+1.00000000000000005e-04,6,IM,+6.71200975364149369e-20
YUKAWA,GRID_07,+1.46779926762206892e-04,1,+1.21152765862858885e-04,2,RE,+1.15644347913537253e-34
YUKAWA,GRID_07,+1.46779926762206892e-04,1,+1.21152765862858885e-04,2,IM,+1.98712122114146882e-20
YUKAWA,GRID_07,+1.46779926762206892e-04,1,+1.21152765862858885e-04,4,RE,+9.89405857607057432e-35
YUKAWA,GRID_07,+1.46779926762206892e-04,1,+1.21152765862858885e-04,4,IM,+3.93476636774419382e-20
YUKAWA,GRID_07,+1.46779926762206892e-04,1,+1.21152765862858885e-04,6,RE,+8.40208668077818838e-35
YUKAWA,GRID_07,+1.46779926762206892e-04,1,+1.21152765862858885e-04,6,IM,+5.80478293823560174e-20
YUKAWA,GRID_07,+1.46779926762206892e-04,2,+1.46779926762206892e-04,2,RE,+1.31940145444571393e-34
YUKAWA,GRID_07,+1.46779926762206892e-04,2,+1.46779926762206892e-04,2,IM,+1.66666295737843423e-20
YUKAWA,GRID_07,+1.46779926762206892e-04,2,+1.46779926762206892e-04,4,RE,+1.19574793635736389e-34
YUKAWA,GRID_07,+1.46779926762206892e-04,2,+1.46779926762206892e-04,4,IM,+3.30013316300361030e-20
YUKAWA,GRID_07,+1.46779926762206892e-04,2,+1.46779926762206892e-04,6,RE,+9.50728063058387715e-35
YUKAWA,GRID_07,+1.46779926762206892e-04,2,+1.46779926762206892e-04,6,IM,+4.86833350896107342e-20
YUKAWA,GRID_07,+1.46779926762206892e-04,3,+1.77827941003892270e-04,2,RE,-7.64043630191491608e-35
YUKAWA,GRID_07,+1.46779926762206892e-04,3,+1.77827941003892270e-04,2,IM,+1.34684397496119722e-20
YUKAWA,GRID_07,+1.46779926762206892e-04,3,+1.77827941003892270e-04,4,RE,-7.24743866345890134e-35
YUKAWA,GRID_07,+1.46779926762206892e-04,3,+1.77827941003892270e-04,4,IM,+2.66678346551160061e-20
YUKAWA,GRID_07,+1.46779926762206892e-04,3,+1.77827941003892270e-04,6,RE,-7.66551856673872821e-35
YUKAWA,GRID_07,+1.46779926762206892e-04,3,+1.77827941003892270e-04,6,IM,+3.93382096745560876e-20
YUKAWA,GRID_07,+1.46779926762206892e-04,4,+2.15443469003188449e-04,2,RE,+1.69574004416706158e-34
YUKAWA,GRID_07,+1.46779926762206892e-04,4,+2.15443469003188449e-04,2,IM,+1.04043923340267080e-20
YUKAWA,GRID_07,+1.46779926762206892e-04,4,+2.15443469003188449e-04,4,RE,+1.79217252222435409e-34
YUKAWA,GRID_07,+1.46779926762206892e-04,4,+2.15443469003188449e-04,4,IM,+2.06001876059974269e-20
YUKAWA,GRID_07,+1.46779926762206892e-04,4,+2.15443469003188449e-04,6,RE,+1.51370861406665202e-34
YUKAWA,GRID_07,+1.46779926762206892e-04,4,+2.15443469003188449e-04,6,IM,+3.03858460771994462e-20
YUKAWA,GRID_07,+1.46779926762206892e-04,5,+2.61015721568253574e-04,2,RE,-5.06496930329237505e-35
YUKAWA,GRID_07,+1.46779926762206892e-04,5,+2.61015721568253574e-04,2,IM,+7.61040373704122392e-21
YUKAWA,GRID_07,+1.46779926762206892e-04,5,+2.61015721568253574e-04,4,RE,-4.80322030983303171e-35
YUKAWA,GRID_07,+1.46779926762206892e-04,5,+2.61015721568253574e-04,4,IM,+1.50675539223940207e-20
YUKAWA,GRID_07,+1.46779926762206892e-04,5,+2.61015721568253574e-04,6,RE,-4.74255832647066919e-35
YUKAWA,GRID_07,+1.46779926762206892e-04,5,+2.61015721568253574e-04,6,IM,+2.22234044317102794e-20
YUKAWA,GRID_07,+1.46779926762206892e-04,6,+3.16227766016837939e-04,2,RE,+2.95535178283614337e-35
YUKAWA,GRID_07,+1.46779926762206892e-04,6,+3.16227766016837939e-04,2,IM,+5.21047124161509134e-21
YUKAWA,GRID_07,+1.46779926762206892e-04,6,+3.16227766016837939e-04,4,RE,+2.94644915221224822e-35
YUKAWA,GRID_07,+1.46779926762206892e-04,6,+3.16227766016837939e-04,4,IM,+1.03154590538983077e-20
YUKAWA,GRID_07,+1.46779926762206892e-04,6,+3.16227766016837939e-04,6,RE,+2.34707945396352173e-35
YUKAWA,GRID_07,+1.46779926762206892e-04,6,+3.16227766016837939e-04,6,IM,+1.52130830104524857e-20
YUKAWA,GRID_07,+1.46779926762206892e-04,7,+3.83118684955728529e-04,2,RE,-1.23501298444858775e-35
YUKAWA,GRID_07,+1.46779926762206892e-04,7,+3.83118684955728529e-04,2,IM,+3.29269713142533479e-21
YUKAWA,GRID_07,+1.46779926762206892e-04,7,+3.83118684955728529e-04,4,RE,-1.06889885527937765e-35
YUKAWA,GRID_07,+1.46779926762206892e-04,7,+3.83118684955728529e-04,4,IM,+6.51830787182972375e-21
YUKAWA,GRID_07,+1.46779926762206892e-04,7,+3.83118684955728529e-04,6,RE,-1.08260921924737375e-35
YUKAWA,GRID_07,+1.46779926762206892e-04,7,+3.83118684955728529e-04,6,IM,+9.61205176079937438e-21
YUKAWA,GRID_07,+1.46779926762206892e-04,8,+4.64158883361277732e-04,2,RE,+1.56956151683909179e-36
YUKAWA,GRID_07,+1.46779926762206892e-04,8,+4.64158883361277732e-04,2,IM,+1.88832068230588397e-21
YUKAWA,GRID_07,+1.46779926762206892e-04,8,+4.64158883361277732e-04,4,RE,-1.03810337437284379e-36
YUKAWA,GRID_07,+1.46779926762206892e-04,8,+4.64158883361277732e-04,4,IM,+3.73787125009424250e-21
YUKAWA,GRID_07,+1.46779926762206892e-04,8,+4.64158883361277732e-04,6,RE,-1.71049156943197622e-36
YUKAWA,GRID_07,+1.46779926762206892e-04,8,+4.64158883361277732e-04,6,IM,+5.51122433824424044e-21
YUKAWA,GRID_07,+1.46779926762206892e-04,9,+5.62341325190349097e-04,2,RE,-5.35685391599951148e-36
YUKAWA,GRID_07,+1.46779926762206892e-04,9,+5.62341325190349097e-04,2,IM,+9.62804615791814462e-22
YUKAWA,GRID_07,+1.46779926762206892e-04,9,+5.62341325190349097e-04,4,RE,-5.94867149566119177e-36
YUKAWA,GRID_07,+1.46779926762206892e-04,9,+5.62341325190349097e-04,4,IM,+1.90565798517727487e-21
YUKAWA,GRID_07,+1.46779926762206892e-04,9,+5.62341325190349097e-04,6,RE,-5.51872723023019401e-36
YUKAWA,GRID_07,+1.46779926762206892e-04,9,+5.62341325190349097e-04,6,IM,+2.80930615532603683e-21
YUKAWA,GRID_07,+1.46779926762206892e-04,10,+6.81292069057960856e-04,2,RE,-2.53665351705596233e-36
YUKAWA,GRID_07,+1.46779926762206892e-04,10,+6.81292069057960856e-04,2,IM,+4.25741239452237702e-22
YUKAWA,GRID_07,+1.46779926762206892e-04,10,+6.81292069057960856e-04,4,RE,-2.23865506017652851e-36
YUKAWA,GRID_07,+1.46779926762206892e-04,10,+6.81292069057960856e-04,4,IM,+8.42562025347473360e-22
YUKAWA,GRID_07,+1.46779926762206892e-04,10,+6.81292069057960856e-04,6,RE,-2.55508733707987258e-36
YUKAWA,GRID_07,+1.46779926762206892e-04,10,+6.81292069057960856e-04,6,IM,+1.24185709034377256e-21
YUKAWA,GRID_07,+1.46779926762206892e-04,11,+8.25404185268018118e-04,2,RE,+5.80445384826019349e-37
YUKAWA,GRID_07,+1.46779926762206892e-04,11,+8.25404185268018118e-04,2,IM,+1.58425561033433720e-22
YUKAWA,GRID_07,+1.46779926762206892e-04,11,+8.25404185268018118e-04,4,RE,+6.36512804750070248e-37
YUKAWA,GRID_07,+1.46779926762206892e-04,11,+8.25404185268018118e-04,4,IM,+3.13487384936391801e-22
YUKAWA,GRID_07,+1.46779926762206892e-04,11,+8.25404185268018118e-04,6,RE,+5.28068886812080094e-37
YUKAWA,GRID_07,+1.46779926762206892e-04,11,+8.25404185268018118e-04,6,IM,+4.61942146459715063e-22
YUKAWA,GRID_07,+1.46779926762206892e-04,12,+1.00000000000000002e-03,2,RE,+2.85603236386474090e-37
YUKAWA,GRID_07,+1.46779926762206892e-04,12,+1.00000000000000002e-03,2,IM,+4.78346670008710098e-23
YUKAWA,GRID_07,+1.46779926762206892e-04,12,+1.00000000000000002e-03,4,RE,+3.70116932908774320e-37
YUKAWA,GRID_07,+1.46779926762206892e-04,12,+1.00000000000000002e-03,4,IM,+9.46374971522754981e-23
YUKAWA,GRID_07,+1.46779926762206892e-04,12,+1.00000000000000002e-03,6,RE,+2.82048173678750640e-37
YUKAWA,GRID_07,+1.46779926762206892e-04,12,+1.00000000000000002e-03,6,IM,+1.39414170357531698e-22
YUKAWA,GRID_07,+1.46779926762206892e-04,13,+1.21152765862858765e-03,2,RE,+1.02226049196500471e-37
YUKAWA,GRID_07,+1.46779926762206892e-04,13,+1.21152765862858765e-03,2,IM,+1.12129808253207152e-23
YUKAWA,GRID_07,+1.46779926762206892e-04,13,+1.21152765862858765e-03,4,RE,+1.06420550313598902e-37
YUKAWA,GRID_07,+1.46779926762206892e-04,13,+1.21152765862858765e-03,4,IM,+2.21794882883252791e-23
YUKAWA,GRID_07,+1.46779926762206892e-04,13,+1.21152765862858765e-03,6,RE,+8.88708398806884005e-38
YUKAWA,GRID_07,+1.46779926762206892e-04,13,+1.21152765862858765e-03,6,IM,+3.26621784209524733e-23
YUKAWA,GRID_07,+1.46779926762206892e-04,14,+1.46779926762206914e-03,2,RE,+3.92464562518633958e-39
YUKAWA,GRID_07,+1.46779926762206892e-04,14,+1.46779926762206914e-03,2,IM,+1.93434987126601442e-24
YUKAWA,GRID_07,+1.46779926762206892e-04,14,+1.46779926762206914e-03,4,RE,+2.27746986784243706e-39
YUKAWA,GRID_07,+1.46779926762206892e-04,14,+1.46779926762206914e-03,4,IM,+3.82521959077028369e-24
YUKAWA,GRID_07,+1.46779926762206892e-04,14,+1.46779926762206914e-03,6,RE,+1.56784897514213780e-39
YUKAWA,GRID_07,+1.46779926762206892e-04,14,+1.46779926762206914e-03,6,IM,+5.63077537345903748e-24
YUKAWA,GRID_07,+1.46779926762206892e-04,15,+1.77827941003892275e-03,2,RE,+3.21759533698148319e-43
YUKAWA,GRID_07,+1.46779926762206892e-04,15,+1.77827941003892275e-03,2,IM,+2.30174904647627761e-25
YUKAWA,GRID_07,+1.46779926762206892e-04,15,+1.77827941003892275e-03,4,RE,+3.36878507966829158e-40
YUKAWA,GRID_07,+1.46779926762206892e-04,15,+1.77827941003892275e-03,4,IM,+4.55037439048512567e-25
YUKAWA,GRID_07,+1.46779926762206892e-04,15,+1.77827941003892275e-03,6,RE,+6.50235567429656772e-41
YUKAWA,GRID_07,+1.46779926762206892e-04,15,+1.77827941003892275e-03,6,IM,+6.69481690869958727e-25
YUKAWA,GRID_07,+1.46779926762206892e-04,16,+2.15443469003188210e-03,2,RE,+1.32271988255394839e-40
YUKAWA,GRID_07,+1.46779926762206892e-04,16,+2.15443469003188210e-03,2,IM,+1.74674171071018241e-26
YUKAWA,GRID_07,+1.46779926762206892e-04,16,+2.15443469003188210e-03,4,RE,+1.46099848584439857e-40
YUKAWA,GRID_07,+1.46779926762206892e-04,16,+2.15443469003188210e-03,4,IM,+3.45189595132444209e-26
YUKAWA,GRID_07,+1.46779926762206892e-04,16,+2.15443469003188210e-03,6,RE,+1.27834093191921281e-40
YUKAWA,GRID_07,+1.46779926762206892e-04,16,+2.15443469003188210e-03,6,IM,+5.07554179682252192e-26
YUKAWA,GRID_07,+1.46779926762206892e-04,17,+2.61015721568253574e-03,2,RE,+9.05457832093783274e-42
YUKAWA,GRID_07,+1.46779926762206892e-04,17,+2.61015721568253574e-03,2,IM,+7.68777152572416789e-28
YUKAWA,GRID_07,+1.46779926762206892e-04,17,+2.61015721568253574e-03,4,RE,+8.67710495340235400e-42
YUKAWA,GRID_07,+1.46779926762206892e-04,17,+2.61015721568253574e-03,4,IM,+1.51857215066242498e-27
YUKAWA,GRID_07,+1.46779926762206892e-04,17,+2.61015721568253574e-03,6,RE,+8.02756213479768942e-42
YUKAWA,GRID_07,+1.46779926762206892e-04,17,+2.61015721568253574e-03,6,IM,+2.23119132166522206e-27
YUKAWA,GRID_07,+1.46779926762206892e-04,18,+3.16227766016837939e-03,2,RE,+1.50010491681745533e-43
YUKAWA,GRID_07,+1.46779926762206892e-04,18,+3.16227766016837939e-03,2,IM,+1.74914696216224003e-29
YUKAWA,GRID_07,+1.46779926762206892e-04,18,+3.16227766016837939e-03,4,RE,+1.51093569811783929e-43
YUKAWA,GRID_07,+1.46779926762206892e-04,18,+3.16227766016837939e-03,4,IM,+3.45323517954103632e-29
YUKAWA,GRID_07,+1.46779926762206892e-04,18,+3.16227766016837939e-03,6,RE,+1.48173620450536953e-43
YUKAWA,GRID_07,+1.46779926762206892e-04,18,+3.16227766016837939e-03,6,IM,+5.06915747811074953e-29
YUKAWA,GRID_07,+1.46779926762206892e-04,19,+3.83118684955728508e-03,2,RE,+3.16079702805184274e-45
YUKAWA,GRID_07,+1.46779926762206892e-04,19,+3.83118684955728508e-03,2,IM,+1.78988138784035531e-31
YUKAWA,GRID_07,+1.46779926762206892e-04,19,+3.83118684955728508e-03,4,RE,+3.03912739887915527e-45
YUKAWA,GRID_07,+1.46779926762206892e-04,19,+3.83118684955728508e-03,4,IM,+3.53133763476593070e-31
YUKAWA,GRID_07,+1.46779926762206892e-04,19,+3.83118684955728508e-03,6,RE,+2.89292940356933600e-45
YUKAWA,GRID_07,+1.46779926762206892e-04,19,+3.83118684955728508e-03,6,IM,+5.17814495887610351e-31
YUKAWA,GRID_07,+1.46779926762206892e-04,20,+4.64158883361277721e-03,2,RE,-1.67454783653912124e-48
YUKAWA,GRID_07,+1.46779926762206892e-04,20,+4.64158883361277721e-03,2,IM,+6.95912978693722369e-34
YUKAWA,GRID_07,+1.46779926762206892e-04,20,+4.64158883361277721e-03,4,RE,-1.13180189177967156e-48
YUKAWA,GRID_07,+1.46779926762206892e-04,20,+4.64158883361277721e-03,4,IM,+1.37190729057162108e-33
YUKAWA,GRID_07,+1.46779926762206892e-04,20,+4.64158883361277721e-03,6,RE,-1.50919245972470939e-48
YUKAWA,GRID_07,+1.46779926762206892e-04,20,+4.64158883361277721e-03,6,IM,+2.00902152686336876e-33
YUKAWA,GRID_07,+1.46779926762206892e-04,21,+5.62341325190349097e-03,2,RE,-2.28264867621008618e-50
YUKAWA,GRID_07,+1.46779926762206892e-04,21,+5.62341325190349097e-03,2,IM,+8.38163106192650099e-37
